76498,Howie Dallmar,Golden State Warriors,GSW,豪伊-德阿尔姆阿尔
956,Erick Dampier,Indiana Pacers|Golden State Warriors|Dallas Mavericks|Miami Heat|Atlanta Hawks,IND|GSW|DAL|MIA|ATL,埃里克-达姆皮伊尔
76499,Lou Dampier,San Antonio Spurs,SAS,卢-德阿姆普伊尔
76500,Bob Dandridge,Milwaukee Bucks|Washington Wizards,MIL|WAS,鲍勃-达恩德里德格
1498,Antonio Daniels,Memphis Grizzlies|San Antonio Spurs|Portland Trail Blazers|Oklahoma City Thunder|Washington Wizards|New Orleans Pelicans|Philadelphia 76ers,MEM|SAS|POR|OKC|WAS|NOP|PHI,安东尼奥-丹尼尔斯
1630700,Dyson Daniels,New Orleans Pelicans|Atlanta Hawks,NOP|ATL,德伊森-丹尼尔斯
1380,Lloyd Daniels,San Antonio Spurs|Philadelphia 76ers|Los Angeles Lakers|Sacramento Kings|Brooklyn Nets|Toronto Raptors,SAS|PHI|LAL|SAC|BKN|TOR,劳埃德-丹尼尔斯
2605,Marquis Daniels,Dallas Mavericks|Indiana Pacers|Boston Celtics|Milwaukee Bucks,DAL|IND|BOS|MIL,马奎斯-丹尼尔斯
203584,Troy Daniels,Houston Rockets|Minnesota Timberwolves|Charlotte Hornets|Memphis Grizzlies|Phoenix Suns|Los Angeles Lakers|Denver Nuggets,HOU|MIN|CHA|MEM|PHX|LAL|DEN,特洛伊-丹尼尔斯
390,Sasha Danilovic,Miami Heat|Dallas Mavericks,MIA|DAL,萨沙-达尼洛维奇
1642368,N'Faly Dante,Houston Rockets|Atlanta Hawks,HOU|ATL,恩法利-丹特
76504,Adrian Dantley,LA Clippers|Indiana Pacers|Los Angeles Lakers|Utah Jazz|Detroit Pistons|Dallas Mavericks|Milwaukee Bucks,LAC|IND|LAL|UTA|DET|DAL|MIL,阿德里安-丹特利
212,Yinka Dare,Brooklyn Nets,BKN,伊伊恩卡-达雷
203540,Gigi Datome,Detroit Pistons|Boston Celtics,DET|BOS,吉吉-达托姆
921,Brad Daugherty,Cleveland Cavaliers,CLE,布拉德-多尔蒂
1600,Kornel David,Chicago Bulls|Cleveland Cavaliers|Toronto Raptors|Detroit Pistons,CHI|CLE|TOR|DET,克奥尔恩埃尔-戴维
201176,Jermareo Davidson,Charlotte Hornets|Golden State Warriors,CHA|GSW,杰尔马雷奥-达维德森
76514,Bob Davies,Sacramento Kings,SAC,鲍勃-达维伊斯
203561,Brandon Davies,Philadelphia 76ers|Brooklyn Nets,PHI|BKN,布兰登-达维伊斯
203076,Anthony Davis,New Orleans Pelicans|Los Angeles Lakers|Dallas Mavericks,NOP|LAL|DAL,安东尼-戴维斯
213,Antonio Davis,Indiana Pacers|Toronto Raptors|Chicago Bulls|New York Knicks,IND|TOR|CHI|NYK,安东尼奥-戴维斯
1884,Baron Davis,Charlotte Hornets|New Orleans Pelicans|Golden State Warriors|LA Clippers|Cleveland Cavaliers|New York Knicks,CHA|NOP|GSW|LAC|CLE|NYK,拜伦-戴维斯
989,Ben Davis,Phoenix Suns|New York Knicks,PHX|NYK,本-戴维斯
76516,Brad Davis,Los Angeles Lakers|Indiana Pacers|Utah Jazz|Dallas Mavericks,LAL|IND|UTA|DAL,布拉德-戴维斯
76518,Charlie Davis,Washington Wizards|Milwaukee Bucks|San Antonio Spurs|Chicago Bulls,WAS|MIL|SAS|CHI,查理-戴维斯
905,Dale Davis,Indiana Pacers|Portland Trail Blazers|Golden State Warriors|Detroit Pistons,IND|POR|GSW|DET,戴尔-戴维斯
1627738,Deyonta Davis,Memphis Grizzlies|Atlanta Hawks,MEM|ATL,德伊奥恩塔-戴维斯
76521,Double D Davis,Cleveland Cavaliers|Golden State Warriors,CLE|GSW,德奥布尔埃-德-戴维斯
202334,Ed Davis,Toronto Raptors|Memphis Grizzlies|Los Angeles Lakers|Portland Trail Blazers|Brooklyn Nets|Utah Jazz|Minnesota Timberwolves|Cleveland Cavaliers,TOR|MEM|LAL|POR|BKN|UTA|MIN|CLE,埃德-戴维斯
76522,Edward Davis,Milwaukee Bucks,MIL,爱德华-戴维斯
1023,Emanual Davis,Houston Rockets|Oklahoma City Thunder|Atlanta Hawks,HOU|OKC|ATL,伊曼乌阿尔-戴维斯
201175,Glen Davis,Boston Celtics|Orlando Magic|LA Clippers,BOS|ORL|LAC,格伦-戴维斯
76523,Harry Davis,Cleveland Cavaliers|San Antonio Spurs,CLE|SAS,哈里-戴维斯
93,Hubert Davis,New York Knicks|Toronto Raptors|Dallas Mavericks|Washington Wizards|Detroit Pistons|Brooklyn Nets,NYK|TOR|DAL|WAS|DET|BKN,胡贝尔特-戴维斯
76525,Jim Davis,Atlanta Hawks|Houston Rockets|Detroit Pistons,ATL|HOU|DET,吉姆-戴维斯
76526,Johnny Davis,Portland Trail Blazers|Indiana Pacers|Atlanta Hawks|Cleveland Cavaliers,POR|IND|ATL|CLE,约翰尼-戴维斯
1631098,Johnny Davis,Washington Wizards,WAS,约翰尼-戴维斯
2668,Josh Davis,Atlanta Hawks|Philadelphia 76ers|Milwaukee Bucks|Houston Rockets|Phoenix Suns|Memphis Grizzlies,ATL|PHI|MIL|HOU|PHX|MEM,约什-戴维斯
707,Mark Davis,Minnesota Timberwolves|Philadelphia 76ers|Miami Heat|Golden State Warriors,MIN|PHI|MIA|GSW,马克-戴维斯
76528,Mark Davis,Milwaukee Bucks|Phoenix Suns,MIL|PHX,马克-戴维斯
76529,Mel Davis,New York Knicks|Brooklyn Nets,NYK|BKN,梅尔-戴维斯
76531,Mike Davis,Washington Wizards|LA Clippers,WAS|LAC,迈克-戴维斯
76520,Monti Davis,Philadelphia 76ers|Dallas Mavericks,PHI|DAL,蒙特伊-戴维斯
200781,Paul Davis,LA Clippers|Washington Wizards,LAC|WAS,保罗-戴维斯
76532,Ralph Davis,Sacramento Kings|Washington Wizards,SAC|WAS,拉尔夫-戴维斯
76519,Charlie Davis,Cleveland Cavaliers|Portland Trail Blazers,CLE|POR,查理-戴维斯
1729,Ricky Davis,Charlotte Hornets|Miami Heat|Cleveland Cavaliers|Boston Celtics|Minnesota Timberwolves|LA Clippers,CHA|MIA|CLE|BOS|MIN|LAC,里基-戴维斯
76534,Ron Davis,Atlanta Hawks|LA Clippers,ATL|LAC,罗恩-戴维斯
1629056,Terence Davis,Toronto Raptors|Sacramento Kings,TOR|SAC,特雷恩克-戴维斯
426,Terry Davis,Miami Heat|Dallas Mavericks|Washington Wizards|Denver Nuggets,MIA|DAL|WAS|DEN,特里-戴维斯
76536,Walt Davis,Golden State Warriors,GSW,沃尔特-戴维斯
1453,Walter Davis,Phoenix Suns|Denver Nuggets|Portland Trail Blazers,PHX|DEN|POR,沃尔特-戴维斯
1631120,JD Davison,Boston Celtics|Houston Rockets,BOS|HOU,JD-达维森
76539,Darryl Dawkins,Philadelphia 76ers|Brooklyn Nets|Utah Jazz|Detroit Pistons,PHI|BKN|UTA|DET,达尔伊尔-达瓦基恩斯
1008,Johnny Dawkins,San Antonio Spurs|Philadelphia 76ers|Detroit Pistons,SAS|PHI|DET,约翰尼-达瓦基恩斯
76542,Tony Dawson,Sacramento Kings|Boston Celtics,SAC|BOS,托尼-德阿沃森
103,Todd Day,Milwaukee Bucks|Boston Celtics|Miami Heat|Phoenix Suns|Minnesota Timberwolves,MIL|BOS|MIA|PHX|MIN,托德-戴
201948,Austin Daye,Detroit Pistons|Memphis Grizzlies|Toronto Raptors|San Antonio Spurs|Atlanta Hawks,DET|MEM|TOR|SAS|ATL,奥斯汀-达伊伊
76543,Darren Daye,Washington Wizards|Chicago Bulls|Boston Celtics,WAS|CHI|BOS,达伦-达伊伊
1630620,Darius Days,,,达里厄斯-达伊斯
201986,Nando De Colo,San Antonio Spurs|Toronto Raptors,SAS|TOR,纳恩多-德-科洛
76545,Dave DeBusschere,Detroit Pistons|New York Knicks,DET|NYK,戴夫-德布斯切尔
692,Andrew DeClercq,Golden State Warriors|Boston Celtics|Cleveland Cavaliers|Orlando Magic,GSW|BOS|CLE|ORL,安德鲁-德克勒尔克克
1629602,Javin DeLaurier,,,贾维恩-德拉乌里伊尔
76551,Nate DeLong,,,内特-德埃尔奥恩
201942,DeMar DeRozan,Toronto Raptors|San Antonio Spurs|Chicago Bulls|Sacramento Kings,TOR|SAS|CHI|SAC,德马尔-德罗赞
1630466,Gabriel Deck,Oklahoma City Thunder,OKC,加布里伊尔-德克
203473,Dewayne Dedmon,Golden State Warriors|Philadelphia 76ers|Orlando Magic|San Antonio Spurs|Atlanta Hawks|Sacramento Kings|Miami Heat,GSW|PHI|ORL|SAS|ATL|SAC|MIA,德瓦伊恩-德德莫恩
76546,Archie Dees,Sacramento Kings|Detroit Pistons|Washington Wizards,SAC|DET|WAS,阿奇-德伊斯
143,Terry Dehere,LA Clippers|Sacramento Kings|Memphis Grizzlies,LAC|SAC|MEM,特里-德赫尔
1626155,Sam Dekker,Houston Rockets|LA Clippers|Cleveland Cavaliers|Washington Wizards|Toronto Raptors,HOU|LAC|CLE|WAS|TOR,萨姆-德克凯尔
219,Vinny Del Negro,Sacramento Kings|San Antonio Spurs|Milwaukee Bucks|Golden State Warriors|Phoenix Suns,SAC|SAS|MIL|GSW|PHX,维恩恩伊-德尔-内格罗
1627098,Malcolm Delaney,Atlanta Hawks,ATL,马尔科姆-德拉内伊
183,Bison Dele,Orlando Magic|Denver Nuggets|LA Clippers|Chicago Bulls|Detroit Pistons,ORL|DEN|LAC|CHI|DET,拜森-德勒
2568,Carlos Delfino,Detroit Pistons|Toronto Raptors|Milwaukee Bucks|Houston Rockets,DET|TOR|MIL|HOU,卡洛斯-德尔菲诺
960,Tony Delk,Charlotte Hornets|Golden State Warriors|Sacramento Kings|Phoenix Suns|Boston Celtics|Dallas Mavericks|Atlanta Hawks|Detroit Pistons,CHA|GSW|SAC|PHX|BOS|DAL|ATL|DET,托尼-德尔克
203521,Matthew Dellavedova,Cleveland Cavaliers|Milwaukee Bucks|Sacramento Kings,CLE|MIL|SAC,马特斯伊瓦-德尔拉维多瓦
76553,Larry Demic,New York Knicks,NYK,拉里-德米克
725,Dell Demps,Golden State Warriors|San Antonio Spurs|Orlando Magic,GSW|SAS|ORL,德尔-德埃姆普斯
76555,George Dempsey,Golden State Warriors|Philadelphia 76ers,GSW|PHI,乔治-德姆普塞伊
2736,Luol Deng,Chicago Bulls|Cleveland Cavaliers|Miami Heat|Los Angeles Lakers|Minnesota Timberwolves,CHI|CLE|MIA|LAL|MIN,卢奥尔-登格
76556,Kenny Dennard,Sacramento Kings|Denver Nuggets,SAC|DEN,肯尼-登纳尔德
1642484,RayJ Dennis,Indiana Pacers|LA Clippers|Atlanta Hawks,IND|LAC|ATL,拉伊杰-丹尼斯
202458,Justin Dentmon,San Antonio Spurs|Toronto Raptors|Dallas Mavericks,SAS|TOR|DAL,贾斯廷-德埃恩特蒙
76559,Rod Derline,Oklahoma City Thunder,OKC,罗德-德尔林
76561,Walter Devlin,Detroit Pistons|Los Angeles Lakers,DET|LAL,沃阿尔特-德埃夫尔伊恩
76568,Ernie DiGregorio,LA Clippers|Los Angeles Lakers|Boston Celtics,LAC|LAL|BOS,厄尼-迪格雷戈里奥
1628978,Donte DiVincenzo,Milwaukee Bucks|Sacramento Kings|Golden State Warriors|New York Knicks|Minnesota Timberwolves,MIL|SAC|GSW|NYK|MIN,登特-迪维恩塞恩佐
1631217,Moussa Diabaté,LA Clippers|Charlotte Hornets,LAC|CHA,莫乌斯萨-迪阿布特
1629603,Mamadi Diakite,Milwaukee Bucks|Oklahoma City Thunder|Cleveland Cavaliers|San Antonio Spurs|New York Knicks,MIL|OKC|CLE|SAS|NYK,马马迪-迪阿基特
1760,Derrick Dial,San Antonio Spurs|Brooklyn Nets|Toronto Raptors|Orlando Magic,SAS|BKN|TOR|ORL,德里克-迪阿尔
1627767,Cheick Diallo,New Orleans Pelicans|Phoenix Suns|Detroit Pistons,NOP|PHX|DET,奇艾克-迪奥尔奥
1628977,Hamidou Diallo,Oklahoma City Thunder|Detroit Pistons|Washington Wizards,OKC|DET|WAS,哈米多乌-迪奥尔奥
2564,Boris Diaw,Atlanta Hawks|Phoenix Suns|Charlotte Hornets|San Antonio Spurs|Utah Jazz,ATL|PHX|CHA|SAS|UTA,博里斯-迪奥
200821,Yakhouba Diawara,Denver Nuggets|Miami Heat,DEN|MIA,伊阿克霍乌布阿-迪奥阿尔阿
1641711,Gradey Dick,Toronto Raptors,TOR,格拉德伊-迪克
2424,Dan Dickau,Atlanta Hawks|Portland Trail Blazers|Dallas Mavericks|New Orleans Pelicans|Boston Celtics|LA Clippers,ATL|POR|DAL|NOP|BOS|LAC,丹-迪克奥
2079,Kaniel Dickens,Portland Trail Blazers|Brooklyn Nets|Cleveland Cavaliers,POR|BKN|CLE,克阿恩伊尔-德克埃恩斯
76563,Henry Dickerson,Detroit Pistons|Atlanta Hawks,DET|ATL,亨利-德克埃尔森
1722,Michael Dickerson,Houston Rockets|Memphis Grizzlies,HOU|MEM,迈克尔-迪克伊尔森
76564,Derrek Dickey,Golden State Warriors|Chicago Bulls,GSW|CHI,德尔雷克-迪克伊
101143,Travis Diener,Orlando Magic|Indiana Pacers|Portland Trail Blazers,ORL|IND|POR,特拉维斯-迪伊内尔
203476,Gorgui Dieng,Minnesota Timberwolves|Memphis Grizzlies|San Antonio Spurs|Atlanta Hawks,MIN|MEM|SAS|ATL,戈尔古伊-迪伊恩格
1631172,Ousmane Dieng,Oklahoma City Thunder|Milwaukee Bucks,OKC|MIL,乌斯曼-迪伊恩格
76566,Connie Dierking,Philadelphia 76ers|Golden State Warriors|Sacramento Kings,PHI|GSW|SAC,康尼-迪伊尔基恩格
76567,Coby Dietrick,San Antonio Spurs|Chicago Bulls,SAS|CHI,科布伊-迪伊特里克
1642265,Rob Dillingham,Minnesota Timberwolves|Chicago Bulls,MIN|CHI,罗布-迪尔林格哈姆
76574,Byron Dinkins,Houston Rockets|San Antonio Spurs|Indiana Pacers,HOU|SAS|IND,拜伦-迪恩基恩斯
76576,Bill Dinwiddie,Sacramento Kings|Boston Celtics|Milwaukee Bucks,SAC|BOS|MIL,比尔-丁威迪
203915,Spencer Dinwiddie,Detroit Pistons|Brooklyn Nets|Washington Wizards|Dallas Mavericks|Los Angeles Lakers,DET|BKN|WAS|DAL|LAL,斯潘塞-丁威迪
101113,Ike Diogu,Golden State Warriors|Indiana Pacers|Portland Trail Blazers|Sacramento Kings|LA Clippers|San Antonio Spurs,GSW|IND|POR|SAC|LAC|SAS,伊凯-迪奥古
2205,DeSagana Diop,Cleveland Cavaliers|Dallas Mavericks|Brooklyn Nets|Charlotte Hornets,CLE|DAL|BKN|CHA,德萨加纳-迪奥普
76577,Terry Dischinger,Washington Wizards|Detroit Pistons|Portland Trail Blazers,WAS|DET|POR,特里-迪斯克伊恩杰尔
124,Vlade Divac,Los Angeles Lakers|Charlotte Hornets|Sacramento Kings,LAL|CHA|SAC,弗拉德-迪瓦茨
2413,Juan Dixon,Washington Wizards|Portland Trail Blazers|Toronto Raptors|Detroit Pistons,WAS|POR|TOR|DET,朱安-迪克斯奥恩
1720,Michael Doleac,Orlando Magic|Cleveland Cavaliers|New York Knicks|Denver Nuggets|Miami Heat|Minnesota Timberwolves,ORL|CLE|NYK|DEN|MIA|MIN,迈克尔-多勒阿克
76582,Bob Doll,Boston Celtics,BOS,鲍勃-多尔
76583,James Donaldson,Oklahoma City Thunder|LA Clippers|Dallas Mavericks|New York Knicks|Utah Jazz,OKC|LAC|DAL|NYK|UTA,詹姆斯-登阿尔德森
76584,Bob Donham,Boston Celtics,BOS,鲍勃-登哈姆
1629029,Luka Dončić,Dallas Mavericks|Los Angeles Lakers,DAL|LAL,卢卡-东契奇
2039,Keyon Dooling,LA Clippers|Miami Heat|Orlando Magic|Brooklyn Nets|Milwaukee Bucks|Boston Celtics|Memphis Grizzlies,LAC|MIA|ORL|BKN|MIL|BOS|MEM,凯伊奥恩-多奥林格
76587,Jacky Dorsey,Denver Nuggets|Portland Trail Blazers|Houston Rockets|Oklahoma City Thunder,DEN|POR|HOU|OKC,贾克伊-多尔塞伊
201595,Joey Dorsey,Houston Rockets|Sacramento Kings|Toronto Raptors,HOU|SAC|TOR,乔伊-多尔塞伊
1628416,Tyler Dorsey,Atlanta Hawks|Memphis Grizzlies|Dallas Mavericks,ATL|MEM|DAL,泰勒-多尔塞伊
1629652,Luguentz Dort,Oklahoma City Thunder,OKC,卢古伊恩特兹-多尔特
1630245,Ayo Dosunmu,Chicago Bulls|Minnesota Timberwolves,CHI|MIN,阿约-多森姆
1628422,Damyean Dotson,New York Knicks|Cleveland Cavaliers,NYK|CLE,达姆伊伊恩-多特森
1629653,Devon Dotson,Chicago Bulls|Washington Wizards,CHI|WAS,德沃恩-多特森
200763,Quincy Douby,Sacramento Kings|Toronto Raptors,SAC|TOR,昆西-多乌布伊
76589,John Douglas,LA Clippers,LAC,约翰-道格拉斯
76590,Leon Douglas,Detroit Pistons|Sacramento Kings,DET|SAC,利昂-道格拉斯
428,Sherman Douglas,Miami Heat|Boston Celtics|Milwaukee Bucks|Brooklyn Nets|LA Clippers,MIA|BOS|MIL|BKN|LAC,什伊尔曼-道格拉斯
201962,Toney Douglas,New York Knicks|Houston Rockets|Sacramento Kings|Golden State Warriors|Miami Heat|New Orleans Pelicans|Memphis Grizzlies,NYK|HOU|SAC|GSW|MIA|NOP|MEM,托尼-道格拉斯
201604,Chris Douglas-Roberts,Brooklyn Nets|Milwaukee Bucks|Dallas Mavericks|Charlotte Hornets|LA Clippers,BKN|MIL|DAL|CHA|LAC,克里斯-道格拉斯-罗伯茨
1629635,Sekou Doumbouya,Detroit Pistons|Los Angeles Lakers,DET|LAL,塞科乌-多乌姆博乌伊阿
76592,Lloyd Dove,Detroit Pistons,DET,劳埃德-德奥夫埃
76594,Steve Downing,Boston Celtics,BOS,史蒂夫-德奥沃恩伊恩
1630288,Jeff Dowtin Jr.,Golden State Warriors|Milwaukee Bucks|Orlando Magic|Toronto Raptors|Philadelphia 76ers,GSW|MIL|ORL|TOR|PHI,杰夫-多瓦蒂恩
1628408,PJ Dozier,Oklahoma City Thunder|Boston Celtics|Denver Nuggets|Sacramento Kings|Minnesota Timberwolves,OKC|BOS|DEN|SAC|MIN,PJ-多齐伊尔
201609,Goran Dragic,Phoenix Suns|Houston Rockets|Miami Heat|Toronto Raptors|Brooklyn Nets|Chicago Bulls|Milwaukee Bucks,PHX|HOU|MIA|TOR|BKN|CHI|MIL,戈拉恩-德拉季奇
204054,Zoran Dragic,Phoenix Suns|Miami Heat,PHX|MIA,佐兰-德拉季奇
1068,Greg Dreiling,Indiana Pacers|Dallas Mavericks|Cleveland Cavaliers,IND|DAL|CLE,格雷格-德雷伊林格
1724,Bryce Drew,Houston Rockets|Chicago Bulls|Charlotte Hornets|New Orleans Pelicans,HOU|CHI|CHA|NOP,布尔伊克-德鲁
76598,John Drew,Atlanta Hawks|Utah Jazz,ATL|UTA,约翰-德鲁
76599,Larry Drew,Detroit Pistons|Sacramento Kings|LA Clippers|Los Angeles Lakers,DET|SAC|LAC|LAL,拉里-德鲁
203580,Larry Drew II,Philadelphia 76ers|New Orleans Pelicans,PHI|NOP,拉里-德尔埃沃
17,Clyde Drexler,Portland Trail Blazers|Houston Rockets,POR|HOU,克莱德-德雷克斯勒
76603,Terry Driscoll,Detroit Pistons|Washington Wizards|Milwaukee Bucks,DET|WAS|MIL,特里-德里斯科尔
1542,Predrag Drobnjak,Oklahoma City Thunder|LA Clippers|Atlanta Hawks,OKC|LAC|ATL,普雷德拉格-德罗布恩贾克
203083,Andre Drummond,Detroit Pistons|Cleveland Cavaliers|Los Angeles Lakers|Philadelphia 76ers|Brooklyn Nets|Chicago Bulls,DET|CLE|LAL|PHI|BKN|CHI,安德烈-德鲁姆莫恩德
76623,Dennis DuVal,Washington Wizards|Atlanta Hawks,WAS|ATL,丹尼斯-杜瓦尔
1630537,Chris Duarte,Indiana Pacers|Sacramento Kings|Chicago Bulls,IND|SAC|CHI,克里斯-杜阿尔特
404,Kevin Duckworth,San Antonio Spurs|Portland Trail Blazers|Washington Wizards|Milwaukee Bucks|LA Clippers,SAS|POR|WAS|MIL|LAC,凯文-杜克沃斯
76607,Charles Dudley,Oklahoma City Thunder|Golden State Warriors|Chicago Bulls,OKC|GSW|CHI,查尔斯-达德利
201,Chris Dudley,Cleveland Cavaliers|Brooklyn Nets|Portland Trail Blazers|New York Knicks|Phoenix Suns,CLE|BKN|POR|NYK|PHX,克里斯-达德利
201162,Jared Dudley,Charlotte Hornets|Phoenix Suns|LA Clippers|Milwaukee Bucks|Washington Wizards|Brooklyn Nets|Los Angeles Lakers,CHA|PHX|LAC|MIL|WAS|BKN|LAL,贾里德-达德利
76608,Terry Duerod,Detroit Pistons|Boston Celtics|Dallas Mavericks|Golden State Warriors,DET|BOS|DAL|GSW,特里-杜伊罗德
76609,Bob Duffy,Boston Celtics,BOS,鲍勃-杜夫夫伊
76610,Bob Duffy,Atlanta Hawks|Detroit Pistons,ATL|DET,鲍勃-杜夫夫伊
2768,Chris Duhon,Chicago Bulls|New York Knicks|Orlando Magic|Los Angeles Lakers,CHI|NYK|ORL|LAL,克里斯-杜霍恩
1630561,David Duke Jr.,Brooklyn Nets|San Antonio Spurs,BKN|SAS,大卫-杜凯
76611,Walter Dukes,New York Knicks|Los Angeles Lakers|Detroit Pistons,NYK|LAL|DET,沃尔特-杜凯斯
247,Joe Dumars,Detroit Pistons,DET,乔-杜马斯
30,Richard Dumas,Phoenix Suns|Philadelphia 76ers,PHX|PHI,理查德-杜马斯
434,Tony Dumas,Dallas Mavericks|Phoenix Suns|Cleveland Cavaliers,DAL|PHX|CLE,托尼-杜马斯
76615,Andy Duncan,Sacramento Kings|Boston Celtics,SAC|BOS,安德伊-邓肯
1495,Tim Duncan,San Antonio Spurs,SAS,蒂姆-邓肯
2399,Mike Dunleavy,Golden State Warriors|Indiana Pacers|Milwaukee Bucks|Chicago Bulls|Cleveland Cavaliers|Atlanta Hawks,GSW|IND|MIL|CHI|CLE|ATL,迈克-邓利维
76616,Mike Dunleavy,Philadelphia 76ers|Houston Rockets|San Antonio Spurs|Milwaukee Bucks,PHI|HOU|SAS|MIL,迈克-邓利维
1627739,Kris Dunn,Minnesota Timberwolves|Chicago Bulls|Atlanta Hawks|Portland Trail Blazers|Utah Jazz|LA Clippers,MIN|CHI|ATL|POR|UTA|LAC,克里斯-邓恩
1642346,Ryan Dunn,Phoenix Suns,PHX,莱恩-邓恩
76618,T.R. Dunn,Portland Trail Blazers|Denver Nuggets|Phoenix Suns,POR|DEN|PHX,TR-邓恩
2648,Ronald Dupree,Chicago Bulls|Detroit Pistons|Minnesota Timberwolves|Oklahoma City Thunder|Toronto Raptors,CHI|DET|MIN|OKC|TOR,罗纳德-杜普雷
201142,Kevin Durant,Oklahoma City Thunder|Golden State Warriors|Brooklyn Nets|Phoenix Suns|Houston Rockets,OKC|GSW|BKN|PHX|HOU,凯文-杜兰特
1631105,Jalen Duren,Detroit Pistons,DET,杰伦-杜雷恩
76619,John Duren,Utah Jazz|Indiana Pacers,UTA|IND,约翰-杜雷恩
1090,Pat Durham,Golden State Warriors|Minnesota Timberwolves,GSW|MIN,帕特-杜尔哈姆
76621,Devin Durrant,Indiana Pacers|Phoenix Suns,IND|PHX,德文-杜尔拉恩特
76622,Ken Durrett,Sacramento Kings|Philadelphia 76ers,SAC|PHI,肯-杜尔雷特特
289,Ledell Eackles,Washington Wizards|Miami Heat,WAS|MIA,勒德尔-伊克勒斯
76628,Jim Eakins,Sacramento Kings|Milwaukee Bucks|San Antonio Spurs,SAC|MIL|SAS,吉姆-伊基恩斯
768,Acie Earl,Boston Celtics|Toronto Raptors|Milwaukee Bucks,BOS|TOR|MIL,艾西-厄尔
203921,Cleanthony Early,New York Knicks,NYK,克勒安斯奥恩伊-伊尔利
1631106,Tari Eason,Houston Rockets,HOU,塔里-伊森
76631,Mark Eaton,Utah Jazz,UTA,马克-伊顿
76632,Jerry Eaves,Utah Jazz|Atlanta Hawks|Sacramento Kings,UTA|ATL|SAC,杰里-伊维斯
202365,Devin Ebanks,Los Angeles Lakers,LAL,德文-伊布安克斯
76634,Al Eberhard,Detroit Pistons,DET,艾尔-伊贝尔哈尔德
2569,Ndudi Ebi,Minnesota Timberwolves,MIN,恩杜迪-埃比
204067,Jarell Eddie,Washington Wizards|Phoenix Suns|Boston Celtics|Chicago Bulls,WAS|PHX|BOS|CHI,贾雷尔-埃迪
76636,Thomas Eddleman,Atlanta Hawks|Detroit Pistons,ATL|DET,托马斯-埃德德尔埃曼
1641744,Zach Edey,Memphis Grizzlies,MEM,扎克-伊德伊
76638,Keith Edmonson,Atlanta Hawks|San Antonio Spurs|Denver Nuggets,ATL|SAS|DEN,基思-伊德莫恩森
721,Tyus Edney,Sacramento Kings|Boston Celtics|Indiana Pacers,SAC|BOS|IND,特伊乌斯-伊德内伊
1630162,Anthony Edwards,Minnesota Timberwolves,MIN,安东尼-爱德华兹
898,Blue Edwards,Utah Jazz|Milwaukee Bucks|Boston Celtics|Memphis Grizzlies|Miami Heat,UTA|MIL|BOS|MEM|MIA,布卢伊-爱德华兹
1629035,Carsen Edwards,Boston Celtics|Detroit Pistons,BOS|DET,卡尔森-爱德华兹
346,Doug Edwards,Atlanta Hawks|Memphis Grizzlies,ATL|MEM,道格-爱德华兹
76641,Franklin Edwards,Philadelphia 76ers|LA Clippers|Sacramento Kings,PHI|LAC|SAC,富兰克林-爱德华兹
229,James Edwards,Los Angeles Lakers|Indiana Pacers|Cleveland Cavaliers|Phoenix Suns|Detroit Pistons|LA Clippers|Portland Trail Blazers|Chicago Bulls,LAL|IND|CLE|PHX|DET|LAC|POR|CHI,詹姆斯-爱德华兹
2823,John Edwards,Indiana Pacers|Atlanta Hawks,IND|ATL,约翰-爱德华兹
1642348,Justin Edwards,Philadelphia 76ers,PHI,贾斯汀-爱德华兹
1630556,Kessler Edwards,Brooklyn Nets|Sacramento Kings|Dallas Mavericks,BKN|SAC|DAL,凯斯勒-爱德华兹
236,Kevin Edwards,Miami Heat|Brooklyn Nets|Orlando Magic|Memphis Grizzlies,MIA|BKN|ORL|MEM,凯文-爱德华兹
76647,Johnny Egan,Detroit Pistons|New York Knicks|Washington Wizards|Los Angeles Lakers|Cleveland Cavaliers|Houston Rockets,DET|NYK|WAS|LAL|CLE|HOU,约翰尼-伊加恩
76649,Eddie Ehlers,Boston Celtics,BOS,埃迪-埃赫尔埃尔斯
378,Craig Ehlo,Houston Rockets|Cleveland Cavaliers|Atlanta Hawks|Oklahoma City Thunder,HOU|CLE|ATL|OKC,克雷格-伊赫洛
458,Howard Eisley,Minnesota Timberwolves|San Antonio Spurs|Utah Jazz|Dallas Mavericks|New York Knicks|Phoenix Suns|LA Clippers|Denver Nuggets,MIN|SAS|UTA|DAL|NYK|PHX|LAC|DEN,霍华德-艾斯利
1918,Obinna Ekezie,Memphis Grizzlies|Washington Wizards|Dallas Mavericks|LA Clippers|Atlanta Hawks,MEM|WAS|DAL|LAC|ATL,奥比恩纳-伊凯齐
53,Mario Elie,Philadelphia 76ers|Golden State Warriors|Portland Trail Blazers|Houston Rockets|San Antonio Spurs|Phoenix Suns,PHI|GSW|POR|HOU|SAS|PHX,马里奥-伊利伊
1629604,CJ Elleby,Portland Trail Blazers,POR,CJ-伊尔勒布伊
76655,Ray Ellefson,Los Angeles Lakers|New York Knicks,LAL|NYK,雷-尔埃弗森
1627740,Henry Ellenson,Detroit Pistons|New York Knicks|Brooklyn Nets|Toronto Raptors,DET|NYK|BKN|TOR,亨利-伊尔伦森
