76427,Larry Comley,拉里-克奥姆利
76434,Bert Cook,布特-库克
76438,Bobby Cook,博比-库克
1628429,Charles Cooke,查尔斯-库克
76439,David Cooke,戴维-库克
1631451,Javonte Cooke,贾冯特-库克
76440,Joe Cooke,乔-库克
1641645,Xavier Cooks,泽维尔-克奥奥克斯
76446,Tom Copa,汤姆-克奥普阿
76451,Ken Corley,肯-克奥尔利
1627822,Petr Cornelie,普埃特尔-克奥尔恩埃尔伊埃
1627856,Matt Costello,马特-科斯特洛
76456,Jack Cotton,杰克-科顿
76457,John Coughran,约翰-克奥乌格赫尔阿恩
76459,Steve Courtin,史蒂夫-克奥乌尔特伊恩
202408,Marcus Cousin,马库斯-卡曾
1642907,Cedric Coward,克埃德尔伊克-克奥沃德
76463,John Cox,约翰-考克斯
76464,Johnny Cox,约翰尼-考克斯
201621,Joe Crawford,乔-克劳福德
76468,Jim Creighton,吉姆-克尔埃伊格赫顿
76470,Hal Crisler,赫阿尔-克里斯尔埃尔
76475,Terry Crosby,特里-克尔奥斯布伊
76476,Jeff Cross,杰夫-克罗斯
76478,Russell Cross,拉塞尔-克罗斯
76481,Mark Crow,马克-克尔奥沃
1630622,Jalen Crutcher,杰伦-克尔乌特奇埃尔
1643018,LJ Cryer,尔杰-克尔伊埃尔
1642385,Cui Yongxi,崔永熙
1629600,Jarron Cumberland,杰阿尔尔奥恩-克乌姆布埃尔尔德
76488,Radisav Curcic,尔阿德伊斯阿夫-库尔契奇
76489,Armand Cure,阿尔曼德-克乌尔埃
201191,JamesOn Curry,杰阿姆埃森-库里
687,Rastko Cvetkovic,尔阿斯特克奥-茨韦特科维奇
76496,Ed Dahler,埃德-德阿赫尔埃尔
2845,Erik Daniels,埃尔伊克-丹尼尔斯
76502,Mel Daniels,梅尔-丹尼尔斯
76506,Henry Darcey,亨利-德阿尔克埃伊
76507,Jimmy Darden,吉米-德德埃恩
76509,Jesse Dark,杰埃斯-德阿尔克
1630268,Nate Darling,内特-德阿尔尔伊恩
76511,Jimmy Darrow,吉米-德阿尔尔奥沃
76515,Aubrey Davis,阿乌布尔埃伊-戴维斯
76538,Bill Davis,比尔-戴维斯
76533,Bob Davis,鲍勃-戴维斯
76517,Brian Davis,布赖恩-戴维斯
76524,James Davis,詹姆斯-戴维斯
76530,Michael Davis,迈克尔-戴维斯
1629093,Tyler Davis,泰勒-戴维斯
203958,Andre Dawkins,安德烈-德阿沃克伊恩斯
76541,Paul Dawkins,保罗-德阿沃克伊恩斯
1626183,Branden Dawson,布尔德埃恩-德阿沃森
201286,Eric Dawson,埃里克-德阿沃森
76562,Hank DeZonie,汉克-德埃兹奥恩伊埃
76544,Greg Deane,格雷格-德埃阿恩埃
76548,Red Dehnert,尔埃德-德埃赫纳特
1626214,Bryce Dejean-Jones,布莱斯-德埃杰埃阿恩-琼斯
1629116,Angel Delgado,阿恩埃尔-德埃尔格阿德奥
76552,Fennis Dembo,弗埃恩恩伊斯-德埃姆布奥
76557,Blaine Denning,布尔阿伊恩埃-德埃恩恩伊恩
1641926,Dexter Dennis,德埃克斯特-丹尼斯
76558,Randy Denton,兰迪-德埃恩顿
1629094,Marcus Derrickson,马库斯-德尔克森
76560,Dave Deutsch,戴夫-德埃乌特斯奇
1642885,Mohamed Diawara,姆奥赫阿姆埃德-德伊阿沃阿尔阿
200799,Guillermo Diaz,格乌伊勒姆奥-德伊阿兹
76565,Dick Dickey,迪克-德克埃伊
1630621,Hunter Dickinson,亨特-德克伊恩森
76569,Mickey Dillard,米基-德伊拉尔德
76570,Bob Dille,鲍勃-德伊尔尔埃
76571,John Dillon,约翰-德伊尔尔奥恩
76575,Jackie Dinkins,杰阿克伊埃-德伊恩克伊恩斯
76578,Fred Diute,弗雷德-德伊乌特埃
1059,Aleksandar Djordjevic,阿尔埃克斯德阿尔-德杰奥尔德杰埃夫伊克
76580,Earl Dodd,厄尔-德奥德德
76581,Joe Dolhon,乔-德奥尔赫奥恩
76586,Billy Donovan,布伊尔尔伊-多诺万
76585,Harry Donovan,哈里-多诺万
76588,Bruce Douglas,布鲁斯-德奥乌格拉斯
202220,Zabian Dowdell,兹阿布伊阿恩-德奥沃德尔
76593,Bill Downey,比尔-德奥沃恩埃伊
76595,Danny Doyle,丹尼-德奥伊尔埃
1628495,Milton Doyle,姆伊尔顿-德奥伊尔埃
76596,Terry Dozier,特里-德奥兹伊埃尔
1630929,Henri Drell,赫埃恩尔伊-德尔尔
1041,Nate Driggers,内特-德尔伊格格埃尔斯
76604,Ralph Drollinger,拉尔夫-德尔奥尔尔伊恩埃尔
1642505,Alex Ducas,阿莱士-德乌克阿斯
76605,Dick Duckett,迪克-德乌克特
1626251,Duje Dukan,德乌杰埃-德乌克阿恩
76617,Pat Dunn,帕特-邓恩
1628979,Trevon Duval,特雷夫奥恩-德乌夫阿尔
76624,Jack Dwan,杰克-德沃阿恩
76625,Craig Dykema,克雷格-德伊克埃姆阿
76626,Gene Dyker,格埃恩埃-德伊克埃尔
202406,Jerome Dyson,杰埃尔奥姆埃-戴森
1642856,Egor Dëmin,埃格奥尔-德ë姆伊恩
76630,Ed Earle,埃德-埃阿尔尔埃
76633,Bill Ebben,比尔-埃布恩
1630693,Jaime Echenique,杰阿伊姆埃-埃奇埃恩伊克乌埃
76635,Patrick Eddie,帕特里克-埃迪
76637,Kent Edelin,克埃恩特-埃德埃尔伊恩
1642845,VJ Edgecombe,夫杰-埃德格埃克奥姆布埃
76646,Bill Edwards,比尔-爱德华兹
2451,Corsley Edwards,克奥尔斯利-爱德华兹
76643,Jay Edwards,杰伊-爱德华兹
1642399,Jesse Edwards,杰埃斯-爱德华兹
1630306,Rob Edwards,尔奥布-爱德华兹
202197,Shane Edwards,肖恩-爱德华兹
1629053,Vincent Edwards,文森特-爱德华兹
76648,Lonnie Eggleston,朗尼-埃格格莱斯顿
76651,Dick Eichhorst,迪克-埃伊奇赫奥尔斯特
2064,Khalid El-Amin,克赫阿尔伊德-埃尔-阿姆伊恩
76653,Don Eliason,唐-埃尔伊阿森
76667,Darrell Elston,德阿尔尔尔-埃尔斯顿
1642400,Tristan Enaruna,特里斯特阿恩-埃恩阿尔乌恩阿
76669,Ned Endress,恩埃德-埃恩德尔埃斯斯
76671,Wayne Englestad,韦恩-埃恩莱斯特阿德
76674,Claude English,克尔阿乌德埃-埃恩尔伊什
203119,Kim English,克伊姆-埃恩尔伊什
76675,Scott English,斯科特-埃恩尔伊什
76678,Ray Epps,雷-埃普普斯
76679,Bo Erias,布奥-埃尔伊阿斯
76682,Jack Eskridge,杰克-埃斯克尔伊德格埃
76683,Vincenzo Esposito,夫伊恩克埃恩兹奥-埃斯普奥斯伊特奥
1642855,Noa Essengue,恩奥阿-埃斯恩乌埃
76687,Bob Evans,鲍勃-埃夫阿恩斯
76685,Earl Evans,厄尔-埃夫阿恩斯
201607,Patrick Ewing,帕特里克-尤因
76690,Joe Fabel,乔-弗阿布埃尔
76691,John Fairchild,约翰-弗阿伊尔奇伊尔德
76696,Bob Faught,鲍勃-弗阿乌格赫特
203543,Vitor Faverani,夫伊特奥尔-弗阿夫埃尔阿恩伊
1642847,Jeremiah Fears,耶利米-弗埃阿尔斯
76697,Dave Fedor,戴夫-弗埃德奥尔
76698,Bob Feerick,鲍勃-弗埃埃尔克
76699,Butch Feher,布乌特奇-弗埃赫埃尔
76701,Ron Feiereisel,罗恩-弗埃伊埃尔埃伊斯埃尔
203467,Carrick Felix,克阿尔尔克-弗埃尔伊克斯
101230,Noel Felix,诺埃尔-弗埃尔伊克斯
76706,Bill Fenley,比尔-弗埃恩利
2724,Desmond Ferguson,戴斯蒙德-弗格森
76709,Rolando Ferreira,尔奥尔德奥-弗埃尔尔埃伊尔阿
76714,Ron Filipek,罗恩-弗伊尔伊普埃克
2809,Gerald Fitch,杰拉德-弗伊特奇
76719,Dick Fitzgerald,迪克-弗伊特兹格埃尔阿尔德
1642843,Cooper Flagg,库珀-弗尔阿格格
76722,Al Fleming,阿尔-弗尔埃姆伊恩
1642853,Rasheer Fleming,尔阿什埃埃尔-弗尔埃姆伊恩
76725,Bruce Flowers,布鲁斯-弗尔奥沃埃尔斯
76728,Larry Fogle,拉里-弗奥格尔埃
76729,Jack Foley,杰克-弗奥利
1829,Ike Fontaine,伊克埃-弗奥恩特阿伊恩埃
76731,Levi Fontaine,尔埃夫伊-弗奥恩特阿伊恩埃
202880,Jeff Foote,杰夫-弗奥奥特埃
1627854,Bryn Forbes,布林-弗奥尔布埃斯
1630758,Aleem Ford,阿尔埃埃姆-弗奥尔德
1630259,Jordan Ford,乔丹-弗奥尔德
101213,Sharrod Ford,什阿尔尔奥德-弗奥尔德
726,Sherell Ford,什埃尔尔-弗奥尔德
76738,Donnie Forman,德奥恩恩伊埃-弗奥尔曼
1630701,Michael Foster Jr.,迈克尔-弗奥斯特 杰尔.
2238,Antonis Fotsis,阿恩顿伊斯-弗奥特斯伊斯
76745,Jerry Fowler,杰里-弗奥沃尔埃尔
76746,Harold Fox,哈罗德-福克斯
76749,Nat Frankel,恩阿特-弗尔阿恩克埃尔
1629606,Robert Franks,罗伯特-弗尔阿恩克斯
76751,Will Frazier,威尔-弗雷泽
1626187,Michael Frazier II,迈克尔-弗尔阿兹伊埃尔 伊伊
76754,Donnie Freeman,德奥恩恩伊埃-弗尔埃埃曼
76756,Rod Freeman,罗德-弗尔埃埃曼
1631241,Javon Freeman-Liberty,杰阿夫奥恩-弗尔埃埃曼-尔伊布特伊
76757,Frido Frey,弗尔伊德奥-弗尔埃伊
76758,Larry Friend,拉里-弗尔伊埃恩德
76759,Pat Frink,帕特-弗尔伊恩克
76762,Frank Fucarino,弗兰克-弗乌克阿尔伊恩奥
76763,Herm Fuetsch,赫埃尔姆-弗乌埃特斯奇
2673,Hiram Fuller,赫伊尔阿姆-弗乌勒
76765,Tony Fuller,托尼-弗乌勒
1641847,Andrew Funk,安德鲁-弗乌恩克
202070,Tony Gaffney,托尼-格阿弗弗恩埃伊
101184,Deng Gai,德埃恩-格阿伊
76769,Elmer R. Gainer,埃尔默-尔. 格阿伊纳
76772,Chad Gallagher,奇阿德-格阿拉格赫埃尔
1641945,Jaylin Galloway,杰阿伊尔伊恩-格阿尔尔奥沃阿伊
76776,Bob Gantt,鲍勃-格阿恩特特
1643158,Andersson Garcia,德埃尔斯森-加西亚
76778,Earl Gardner,厄尔-格德纳
1642066,Myron Gardner,姆伊尔奥恩-格德纳
1627868,Patricio Garino,普阿特里克伊奥-格阿尔伊恩奥
1629636,Darius Garland,达里厄斯-加兰
76781,Gary Garland,加里-加兰
76782,Winston Garland,温斯顿-加兰
76783,Dick Garmaker,迪克-格阿尔姆阿克埃尔
1612,Chris Garner,克里斯-格阿尔纳
76785,Bill Garnett,比尔-加内特
708,Kevin Garnett,凯文-加内特
1831,Marlon Garnett,姆阿尔尔奥恩-加内特
1628656,Billy Garrett,布伊尔尔伊-格阿尔尔特
76786,Calvin Garrett,克阿尔夫伊恩-格阿尔尔特
1051,Dean Garrett,迪安-格阿尔尔特
203197,Diante Garrett,德伊阿恩特埃-格阿尔尔特
76788,Eldo Garrett,埃尔德奥-格阿尔尔特
1630585,Marcus Garrett,马库斯-格阿尔尔特
76789,Rowland Garrett,尔奥沃尔德-格阿尔尔特
76790,Tom Garrick,汤姆-格阿尔尔克
76791,John Garris,约翰-格阿尔里斯
1619,Kiwane Garris,克伊沃阿恩埃-格阿尔里斯
1727,Pat Garrity,帕特-格阿尔尔伊特伊
1630586,Usman Garuba,乌斯曼-格阿尔乌布阿
76793,Jim Garvin,吉姆-格阿尔夫伊恩
1630568,Luka Garza,卢卡-格阿尔兹阿
201188,Marc Gasol,马克-加索尔
2200,Pau Gasol,保罗-加索尔
76794,Frank Gates,弗兰克-格阿特埃斯
1629232,Kaiser Gates,克阿伊斯埃尔-格阿特埃斯
423,Chris Gatling,克里斯-格阿特尔伊恩
930,Kenny Gattison,肯尼-格阿特特伊森
200752,Rudy Gay,鲁迪-盖伊
1845,Andrew Gaze,安德鲁-格阿兹埃
1002,Reggie Geary,雷吉-格埃阿尔伊
202087,Alonzo Gee,阿尔奥恩兹奥-格埃埃
761,Matt Geiger,马特-格埃伊格埃尔
101153,Mickael Gelabale,姆克阿埃尔-格埃尔阿布阿尔埃
1904,Devean George,德埃夫埃阿恩-乔治
76800,Jack George,杰克-乔治
1641718,Keyonte George,克埃伊奥恩特埃-乔治
1642273,Kyshawn George,克伊什阿沃恩-乔治
202331,Paul George,保罗-乔治
76801,Tate George,泰特-乔治
1627875,Marcus Georges-Hunt,马库斯-乔治斯-赫乌恩特
76802,Gus Gerard,格斯-格埃尔德
76803,Derrick Gervin,德里克-格埃尔夫伊恩
76804,George Gervin,乔治-格埃尔夫伊恩
76806,John Gianelli,约翰-格伊阿恩尔伊
76807,Dick Gibbs,迪克-格伊布布斯
200789,Daniel Gibson,丹尼尔-吉布森
1626780,Jonathan Gibson,乔纳森-吉布森
76810,Mike Gibson,迈克-吉布森
201959,Taj Gibson,特阿杰-吉布森
76811,Ward Gibson,沃德-吉布森
201592,J.R. Giddens,杰.尔.-格伊德德埃恩斯
1630581,Josh Giddey,约什-吉迪
1642933,Keshon Gilbert,克埃什奥恩-吉尔伯特
1628385,Harry Giles III,哈里-格伊莱斯 伊伊伊
1628983,Shai Gilgeous-Alexander,谢伊-吉尔杰斯-亚历山大
1630264,Anthony Gill,安东尼-格伊尔尔
2109,Eddie Gill,埃迪-格伊尔尔
383,Kendall Gill,克埃恩德阿尔尔-格伊尔尔
1631221,Collin Gillespie,克奥尔尔伊恩-格伊尔莱斯普伊埃
1630273,Freddie Gillespie,弗雷迪-格伊尔莱斯普伊埃
288,Armen Gilliam,阿尔姆埃恩-格伊尔尔厄姆
76815,Herm Gilliam,赫埃尔姆-格伊尔尔厄姆
600014,Artis Gilmore,阿尔特伊斯-格伊尔姆奥尔埃
1631367,Jacob Gilyard,雅各布-格伊尔伊德
1938,Manu Ginobili,马努-吉诺比利
1921,Gordan Giricek,格奥尔德阿恩-格伊尔伊克埃克
76819,Jack Givens,杰克-格伊夫埃恩斯
202148,Mickell Gladness,姆克尔-格尔阿德恩埃斯斯
76821,Gerald Glass,杰拉德-格拉斯斯
76822,Mike Glenn,迈克-格伦恩
1901,Dion Glover,德伊奥恩-格尔奥夫埃尔
76826,Mike Gminski,迈克-格姆伊恩斯克伊
203497,Rudy Gobert,鲁迪-戈贝尔
76827,Dan Godfread,丹-格奥德弗尔埃阿德
76828,Tom Gola,汤姆-格奥尔阿
924,Anthony Goldwire,安东尼-格奥尔德沃伊尔埃
101155,Ryan Gomes,瑞安-格奥姆埃斯
76830,Glen Gondrezick,格伦-格奥恩德尔埃兹克
76831,Grant Gondrezick,格兰特-格奥恩德尔埃兹克
2400,Drew Gooden,德鲁-格奥奥德埃恩
76832,Gail Goodrich,格阿伊尔-格奥奥德尔伊奇
1864,Steve Goodrich,史蒂夫-格奥奥德尔伊奇
203462,Archie Goodwin,阿尔奇伊埃-格奥奥德沃伊恩
1629164,Brandon Goodwin,布兰登-格奥奥德沃伊恩
1630692,Jordan Goodwin,乔丹-格奥奥德沃伊恩
203932,Aaron Gordon,阿龙-戈登
2732,Ben Gordon,本-戈登
201569,Eric Gordon,埃里克-戈登
76834,Lancaster Gordon,尔阿恩克阿斯特-戈登
101162,Marcin Gortat,姆阿尔克伊恩-格奥尔特阿特
76836,Leo Gottlieb,尔埃奥-格奥特特尔伊埃布
202726,Andrew Goudelock,安德鲁-格奥乌德埃尔奥克
76838,Joe Graboski,乔-格尔阿布奥斯克伊
1628984,Devonte' Graham,德埃夫奥恩特埃-格雷厄姆
37,Greg Graham,格雷格-格雷厄姆
101121,Joey Graham,杰奥埃伊-格雷厄姆
76843,Mal Graham,姆阿尔-格雷厄姆
76842,Paul Graham,保罗-格雷厄姆
101211,Stephen Graham,斯蒂芬-格雷厄姆
1626203,Treveon Graham,特雷夫埃奥恩-格雷厄姆
97,Ronnie Grandison,罗尼-格尔德伊森
101122,Danny Granger,丹尼-格尔阿恩埃尔
76847,Stewart Granger,斯图尔特-格尔阿恩埃尔
258,Brian Grant,布赖恩-格兰特
76850,Bud Grant,布乌德-格兰特
202,Gary Grant,加里-格兰特
285,Greg Grant,格雷格-格兰特
265,Harvey Grant,赫阿尔夫埃伊-格兰特
270,Horace Grant,赫奥尔阿克埃-格兰特
203924,Jerami Grant,杰拉米-格兰特
1626170,Jerian Grant,杰里安-格兰特
1514,Paul Grant,保罗-格兰特
76853,Travis Grant,特尔阿夫伊斯-格兰特
201189,Aaron Gray,阿龙-格雷
1070,Devin Gray,德文-格雷
1516,Ed Gray,埃德-格雷
1627982,Josh Gray,约什-格雷
76860,Leonard Gray,伦纳德-格雷
1630564,RaiQuan Gray,尔阿伊夸恩-格雷
76861,Stuart Gray,斯特乌阿尔特-格雷
76863,Wyndol Gray,沃伊恩德奥尔-格雷
81,Jeff Grayer,杰夫-格尔阿伊埃尔
76865,Bob Greacen,鲍勃-格尔埃阿克埃恩
920,A.C. Green,阿.克.-格林
1631260,AJ Green,阿杰-格林
201980,Danny Green,丹尼-格林
203110,Draymond Green,德雷蒙德-格林
203475,Erick Green,埃尔克-格林
101123,Gerald Green,杰拉德-格林
203210,JaMychal Green,杰阿姆伊奇阿尔-格林
1630224,Jalen Green,杰伦-格林
1629750,Javonte Green,贾冯特-格林
201145,Jeff Green,杰夫-格林
76867,Johnny Green,约翰尼-格林
1630182,Josh Green,约什-格林
76869,Kenny Green,肯尼-格林
600011,Lamar Green,拉马尔-格林
1036,Litterial Green,尔伊特尔伊阿尔-格林
76873,Mike Green,迈克-格林
76874,Rickey Green,尔克埃伊-格林
76875,Sean Green,肖恩-格林
76877,Si Green,斯伊-格林
76876,Sidney Green,斯伊德恩埃伊-格林
76878,Steve Green,史蒂夫-格林
201192,Taurean Green,特阿乌尔埃阿恩-格林
2584,Willie Green,沃伊尔尔伊埃-格林
201590,Donte Greene,唐特-格林
101158,Orien Greene,奥尔伊埃恩-格林
76880,Jerry Greenspan,杰里-格尔埃埃恩斯普阿恩
76881,David Greenwood,戴维-格尔埃埃恩沃奥奥德
76882,Hal Greer,赫阿尔-格尔埃埃尔
76883,Gary Gregor,加里-格尔埃格奥尔
76884,Claude Gregory,克尔阿乌德埃-格尔埃格奥尔伊
76887,Kevin Grevey,凯文-格尔埃夫埃伊
1631100,AJ Griffin,阿杰-格里芬
1559,Adrian Griffin,阿德里安-格里芬
201933,Blake Griffin,布雷克-格里芬
2204,Eddie Griffin,埃迪-格里芬
76889,Paul Griffin,保罗-格里芬
76890,Darrell Griffith,德阿尔尔尔-格尔伊弗弗伊思
1629656,Quentin Grimes,昆廷-格尔伊姆埃斯
76895,Bob Gross,鲍勃-格尔奥斯斯
76899,Ernie Grunfeld,埃尔恩伊埃-格尔乌恩弗埃尔德
76900,Gene Guarilia,格埃恩埃-格乌阿尔伊尔伊阿
76901,Petur Gudmundsson,普埃特乌尔-格乌德姆乌恩德斯森
76902,Richie Guerin,尔伊奇伊埃-格乌埃尔伊恩
1631338,Mouhamadou Gueye,姆奥乌赫阿姆阿德奥乌-格乌埃伊埃
1631243,Mouhamed Gueye,姆奥乌赫阿姆埃德-格乌埃伊埃
339,Tom Gugliotta,汤姆-格乌格尔伊奥特特阿
76903,Andres Guibert,德尔埃斯-格乌伊布特
76904,Jay Guidinger,杰伊-格乌伊德伊恩埃尔
76907,Al Guokas,阿尔-格乌奥克阿斯
76908,Matt Guokas,马特-格乌奥克阿斯
203268,Jorge Gutierrez,杰奥尔格埃-格乌特伊埃尔尔埃兹
1629657,Kyle Guy,凯尔-格乌伊
2062,A.J. Guyton,AJ-格乌伊顿
2775,Ha Ha,赫阿-赫阿
1629060,Rui Hachimura,八村-赫阿奇伊姆乌尔阿
76910,Rudy Hackett,鲁迪-赫阿克特
201632,Hamed Haddadi,赫阿姆埃德-赫阿德德阿德伊
76911,Scott Haffner,斯科特-赫阿弗弗纳
76912,Cliff Hagan,克尔伊弗弗-赫阿格阿恩
1630204,Ashton Hagans,阿什顿-赫阿格阿恩斯
76915,Al Hairston,阿尔-赫阿伊尔斯顿
76916,Happy Hairston,赫阿普普伊-赫阿伊尔斯顿
201612,Malik Hairston,马利克-赫阿伊尔斯顿
203798,PJ Hairston,PJ-赫阿伊尔斯顿
2409,Marcus Haislip,马库斯-赫阿伊斯尔伊普
76918,Chuck Halbert,查克-赫阿尔布特
76919,Harvey Halbrook,赫阿尔夫埃伊-赫阿尔布尔奥奥克
76920,Bruce Hale,布鲁斯-赫阿尔埃
917,Jack Haley,杰克-赫阿利
1630169,Tyrese Haliburton,泰雷斯-赫阿尔伊布乌尔顿
76922,Shaler Halimon,什阿尔埃尔-赫阿尔伊蒙
1629743,Donta Hall,德奥恩特阿-赫阿尔尔
1641790,PJ Hall,PJ-赫阿尔尔
76923,Jeff Halliburton,杰夫-赫阿尔尔伊布乌尔顿
1032,Darvin Ham,德阿尔夫伊恩-赫阿姆
1627772,Daniel Hamilton,丹尼尔-汉密尔顿
76926,Dennis Hamilton,丹尼斯-汉密尔顿
202706,Jordan Hamilton,乔丹-汉密尔顿
203120,Justin Hamilton,贾斯廷-汉密尔顿
76927,Ralph Hamilton,拉尔夫-汉密尔顿
1888,Richard Hamilton,尔伊奇德-汉密尔顿
76928,Roylee Hamilton,尔奥伊尔埃埃-汉密尔顿
76929,Steve Hamilton,史蒂夫-汉密尔顿
676,Thomas Hamilton,托马斯-汉密尔顿
1985,Zendon Hamilton,兹埃恩德奥恩-汉密尔顿
903,Geert Hammink,格埃特-赫阿姆姆伊恩克
67,Tom Hammonds,汤姆-赫阿姆蒙德斯
1630181,R.J. Hampton,尔.杰.-赫阿姆普顿
241,Darrin Hancock,德阿尔尔伊恩-赫阿恩克奥克
1052,Ben Handlogten,本-赫德尔奥格特埃恩
76935,Cecil Hankins,塞西尔-赫阿恩克伊恩斯
76936,Phil Hankinson,菲尔-赫阿恩克伊恩森
1628605,Dusty Hannahs,德乌斯特伊-赫阿纳赫斯
76937,Alex Hannum,阿莱士-赫阿恩恩乌姆
201946,Tyler Hansbrough,泰勒-赫阿恩斯布尔奥乌格赫
76942,Bob Hansen,鲍勃-赫阿恩斯埃恩
76940,Glenn Hansen,格伦恩-赫阿恩斯埃恩
76944,Bill Hanzlik,比尔-赫阿恩兹尔伊克
202376,Luke Harangody,卢克-赫阿尔阿恩奥德伊
358,Anfernee Hardaway,安芬尼-哈达威
896,Tim Hardaway,蒂姆-哈达威
203501,Tim Hardaway Jr.,蒂姆-赫德阿沃阿伊 杰尔.
201935,James Harden,詹姆斯-哈登
76945,Reggie Harding,雷吉-赫德伊恩
76946,Charlie Hardnett,奇阿尔尔伊埃-赫德恩特
76947,Alan Hardy,阿尔阿恩-赫德伊
1630702,Jaden Hardy,杰登-赫德伊
76948,James Hardy,詹姆斯-赫德伊
76949,John Hargis,约翰-赫阿尔格伊斯
1641989,Elijah Harkless,伊莱贾-哈克利斯
203090,Maurice Harkless,莫里斯-哈克利斯
157,Derek Harper,德里克-赫阿尔普埃尔
1629607,Jared Harper,贾里德-赫阿尔普埃尔
202712,Justin Harper,贾斯廷-赫阿尔普埃尔
76954,Mike Harper,迈克-赫阿尔普埃尔
166,Ron Harper,罗恩-赫阿尔普埃尔
1631199,Ron Harper Jr.,罗恩-赫阿尔普埃尔 杰尔.
1723,Matt Harpring,马特-赫阿尔普尔伊恩
1626149,Montrezl Harrell,蒙特雷斯-赫阿尔尔尔
202725,Josh Harrellson,约什-赫阿尔尔尔森
2492,Adam Harrington,阿德阿姆-赫阿尔尔伊恩顿
1733,Al Harrington,阿尔-赫阿尔尔伊恩顿
2454,Junior Harrington,杰乌恩伊奥尔-赫阿尔尔伊恩顿
970,Othella Harrington,奥思尔阿-赫阿尔尔伊恩顿
76956,Art Harris,阿尔特-哈里斯
76959,Bob Harris,鲍勃-哈里斯
2734,Devin Harris,德文-哈里斯
203914,Gary Harris,加里-哈里斯
203925,Joe Harris,乔-哈里斯
1630284,Kevon Harris,凯文-哈里斯
446,Lucious Harris,尔乌克伊奥乌斯-哈里斯
202412,Manny Harris,曼尼-哈里斯
200839,Mike Harris,迈克-哈里斯
76960,Steve Harris,史蒂夫-哈里斯
202227,Terrel Harris,特尔埃尔-哈里斯
202699,Tobias Harris,特奥布伊阿斯-哈里斯
76961,Tony Harris,托尼-哈里斯
1626150,Andrew Harrison,安德鲁-哈里森
76962,Bob Harrison,鲍勃-哈里森
2758,David Harrison,戴维-哈里森
1627885,Shaquille Harrison,沙奎尔-哈里森
2078,Jason Hart,贾森-哈特
1628404,Josh Hart,约什-哈特
1628392,Isaiah Hartenstein,以赛亚-赫阿尔特埃恩斯特埃伊恩
176,Antonio Harvey,安东尼奥-赫阿尔夫埃伊
2051,Donnell Harvey,德奥恩恩尔-赫阿尔夫埃伊
76965,Clem Haskins,克尔埃姆-赫阿斯克伊恩斯
2617,Udonis Haslem,乌德奥恩伊斯-赫阿斯尔埃姆
2239,Trenton Hassell,特雷恩顿-赫阿斯尔尔
76967,Billy Hassett,布伊尔尔伊-赫阿斯特特
76966,Joey Hassett,杰奥埃伊-赫阿斯特特
76968,Scott Hastings,斯科特-赫阿斯特伊恩斯
2213,Kirk Haston,柯克-赫阿斯顿
76969,Vern Hatton,夫埃尔恩-赫阿特顿
1630573,Sam Hauser,萨姆-赫阿乌斯埃尔
76970,John Havlicek,约翰-赫阿夫尔伊克埃克
201150,Spencer Hawes,斯潘塞-赫阿沃埃斯
76971,Steve Hawes,史蒂夫-赫阿沃埃斯
76972,Connie Hawkins,克奥恩恩伊埃-赫阿沃克伊恩斯
765,Hersey Hawkins,赫埃尔斯埃伊-赫阿沃克伊恩斯
1641722,Jordan Hawkins,乔丹-赫阿沃克伊恩斯
1138,Michael Hawkins,迈克尔-赫阿沃克伊恩斯
76975,Robert Hawkins,罗伯特-赫阿沃克伊恩斯
76977,Tom Hawkins,汤姆-赫阿沃克伊恩斯
76978,Nate Hawthorne,内特-赫阿沃思奥尔恩埃
101236,Chuck Hayes,查克-海耶斯
76979,Elvin Hayes,埃尔夫伊恩-海耶斯
2553,Jarvis Hayes,杰阿尔夫伊斯-海耶斯
1629637,Jaxson Hayes,杰阿克斯森-海耶斯
1630165,Killian Hayes,基利安-海耶斯
76980,Steve Hayes,史蒂夫-海耶斯
1628502,Nigel Hayes-Davis,恩伊格埃尔-海耶斯-戴维斯
202330,Gordon Hayward,戈登-海沃德
202351,Lazar Hayward,尔阿兹阿尔-海沃德
2217,Brendan Haywood,布尔埃恩德阿恩-海伍德
76981,Spencer Haywood,斯潘塞-海伍德
76983,Walt Hazzard,沃尔特-赫阿兹兹德
101129,Luther Head,尔乌思埃尔-赫埃阿德
1049,Shane Heal,肖恩-赫埃阿尔
76985,Garfield Heard,格阿尔弗伊尔德-赫德
76988,Tom Heinsohn,汤姆-赫埃伊恩斯奥赫恩
76989,Dick Hemric,迪克-赫埃姆尔伊克
673,Alan Henderson,阿尔阿恩-亨德森
1538,Cedric Henderson,克埃德尔伊克-亨德森
76990,Cedric Henderson,克埃德尔伊克-亨德森
76993,Gerald Henderson,杰拉德-亨德森
201945,Gerald Henderson,杰拉德-亨德森
76992,Jerome Henderson,杰埃尔奥姆埃-亨德森
76994,Kevin Henderson,凯文-亨德森
1630703,Scoot Henderson,斯克奥奥特-亨德森
76996,Tom Henderson,汤姆-亨德森
1641707,Taylor Hendricks,泰勒-赫埃恩德尔克斯
971,Mark Hendrickson,马克-赫埃恩德尔克森
76999,Don Henriksen,唐-赫埃恩尔伊克斯埃恩
77000,Al Henry,阿尔-亨利
77004,Bill Henry,比尔-亨利
77002,Conner Henry,康纳-亨利
202333,Xavier Henry,泽维尔-亨利
